performance_id,composer,piece_id,title,source,performance_audio_external,performance_MIDI_external,MIDI_score_external,performance_annotation_external,score_annotation_external,folder,performance_audio,performance_MIDI,MIDI_score,aligned,performance_annotation,score_annotation,duration,split,alignment_annotation,aligned_notes_ratio_perfm,aligned_notes_ratio_score
S_922,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/HONG08.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/HONG08_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_922_Kontakt_Giant_hard.wav,S_922_ASAP.mid,ASAP_2nd.mid,True,S_922_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,153.78333333333333,train,S_922_ASAP_align_annot.csv,0.9685264663805436,0.9331495520330806
S_923,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/HuangSW04.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/HuangSW04_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_923_Kontakt_Giant_soft.wav,S_923_ASAP.mid,ASAP_2nd.mid,True,S_923_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,164.567143125,train,S_923_ASAP_align_annot.csv,0.9766454352441614,0.9510682288077188
S_924,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/Huangci06.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/Huangci06_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_924_Kontakt_Grandeur_hard.wav,S_924_ASAP.mid,ASAP_2nd.mid,True,S_924_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,141.9671875,train,S_924_ASAP_align_annot.csv,0.9355067328136074,0.9097174362508614
S_925,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/KimSJ08.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/KimSJ08_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_925_Kontakt_Giant_hard.wav,S_925_ASAP.mid,ASAP_2nd.mid,True,S_925_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,167.8176740625,train,S_925_ASAP_align_annot.csv,0.9777158774373259,0.9676085458304617
S_926,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/KimSY21.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/KimSY21_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_926_Kontakt_Grandeur_hard.wav,S_926_ASAP.mid,ASAP_2nd.mid,True,S_926_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,160.29898500000002,train,S_926_ASAP_align_annot.csv,0.9810526315789474,0.9634734665747761
S_927,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/SCHU09.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/SCHU09_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_927_Kontakt_Gentleman_hard.wav,S_927_ASAP.mid,ASAP_2nd.mid,True,S_927_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,136.6046875,train,S_927_ASAP_align_annot.csv,0.9596541786743515,0.9179875947622329
S_928,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/Shybayeva07.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/Shybayeva07_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_928_Kontakt_Giant_hard.wav,S_928_ASAP.mid,ASAP_2nd.mid,True,S_928_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,180.4015625,train,S_928_ASAP_align_annot.csv,0.98005698005698,0.9483115093039284
S_929,Chopin,233,ASAP_Sonata_3_2nd,ASAP,,{ASAP}/Chopin/Sonata_3/2nd/mikahailoff01.mid,{ASAP}/Chopin/Sonata_3/2nd/midi_score.mid,{ASAP}/Chopin/Sonata_3/2nd/mikahailoff01_annotations.txt,{ASAP}/Chopin/Sonata_3/2nd/midi_score_annotations.txt,subset_S/Chopin/233_ASAP_Sonata_3_2nd,S_929_Kontakt_Gentleman_hard.wav,S_929_ASAP.mid,ASAP_2nd.mid,True,S_929_ASAP_annotation.tsv,ASAP_2nd_annotation.tsv,147.9875,train,S_929_ASAP_align_annot.csv,0.9678800856531049,0.9345279117849759
S_930,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/GarritsonL10.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/GarritsonL10_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_930_Kontakt_Grandeur_hard.wav,S_930_ASAP.mid,ASAP_3rd.mid,True,S_930_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,510.54436125,validation,S_930_ASAP_align_annot.csv,0.9204114780725501,0.8374384236453202
S_931,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/HONG08.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/HONG08_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_931_Kontakt_Grandeur_soft.wav,S_931_ASAP.mid,ASAP_3rd.mid,True,S_931_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,450.025,validation,S_931_ASAP_align_annot.csv,0.9303831624392876,0.8492610837438423
S_932,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/HuangSW05.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/HuangSW05_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_932_Kontakt_Grandeur_hard.wav,S_932_ASAP.mid,ASAP_3rd.mid,True,S_932_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,501.4070840625,validation,S_932_ASAP_align_annot.csv,0.9328358208955224,0.8620689655172413
S_933,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/Huangci06.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/Huangci06_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_933_Kontakt_Giant_soft.wav,S_933_ASAP.mid,ASAP_3rd.mid,True,S_933_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,493.6458333333333,validation,S_933_ASAP_align_annot.csv,0.9090909090909091,0.8423645320197044
S_934,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/KimSJ09.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/KimSJ09_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_934_Kontakt_Grandeur_soft.wav,S_934_ASAP.mid,ASAP_3rd.mid,True,S_934_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,546.26147296875,validation,S_934_ASAP_align_annot.csv,0.9038668098818474,0.829064039408867
S_935,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/KimSY22.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/KimSY22_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_935_Kontakt_Grandeur_soft.wav,S_935_ASAP.mid,ASAP_3rd.mid,True,S_935_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,565.506913125,validation,S_935_ASAP_align_annot.csv,0.9130202774813234,0.8428571428571429
S_936,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/SCHU09.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/SCHU09_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_936_Kontakt_Giant_hard.wav,S_936_ASAP.mid,ASAP_3rd.mid,True,S_936_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,498.35260416666665,validation,S_936_ASAP_align_annot.csv,0.9402261712439418,0.8600985221674877
S_937,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/Shybayeva07.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/Shybayeva07_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_937_Kontakt_Giant_hard.wav,S_937_ASAP.mid,ASAP_3rd.mid,True,S_937_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,497.1385416666666,validation,S_937_ASAP_align_annot.csv,0.9416800428036383,0.8669950738916257
S_938,Chopin,234,ASAP_Sonata_3_3rd,ASAP,,{ASAP}/Chopin/Sonata_3/3rd/mikahailoff01.mid,{ASAP}/Chopin/Sonata_3/3rd/midi_score.mid,{ASAP}/Chopin/Sonata_3/3rd/mikahailoff01_annotations.txt,{ASAP}/Chopin/Sonata_3/3rd/midi_score_annotations.txt,subset_S/Chopin/234_ASAP_Sonata_3_3rd,S_938_Kontakt_Giant_hard.wav,S_938_ASAP.mid,ASAP_3rd.mid,True,S_938_ASAP_annotation.tsv,ASAP_3rd_annotation.tsv,476.98541666666665,validation,S_938_ASAP_align_annot.csv,0.9450489662676823,0.8556650246305418
S_939,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/GarritsonL11M.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/GarritsonL11M_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_939_Kontakt_Grandeur_hard.wav,S_939_ASAP.mid,ASAP_4th.mid,True,S_939_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,255.32682291666663,train,S_939_ASAP_align_annot.csv,0.9453825307483844,0.9424355777223608
S_940,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/HONG08.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/HONG08_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_940_Kontakt_Grandeur_soft.wav,S_940_ASAP.mid,ASAP_4th.mid,True,S_940_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,301.2760416666667,train,S_940_ASAP_align_annot.csv,0.9659513000412712,0.9727763923524522
S_941,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/HuangSW06M.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/HuangSW06M_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_941_Kontakt_Giant_soft.wav,S_941_ASAP.mid,ASAP_4th.mid,True,S_941_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,301.34244791666663,train,S_941_ASAP_align_annot.csv,0.9107460914308332,0.956359102244389
S_942,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/Huangci06.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/Huangci06_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_942_Kontakt_Giant_soft.wav,S_942_ASAP.mid,ASAP_4th.mid,True,S_942_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,273.65729166666665,train,S_942_ASAP_align_annot.csv,0.9377660652746808,0.9613466334164589
S_943,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/KimSJ10M.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/KimSJ10M_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_943_Kontakt_Gentleman_hard.wav,S_943_ASAP.mid,ASAP_4th.mid,True,S_943_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,342.93229166666663,train,S_943_ASAP_align_annot.csv,0.973305954825462,0.9850374064837906
S_944,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/KimSY23M.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/KimSY23M_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_944_Kontakt_Gentleman_soft.wav,S_944_ASAP.mid,ASAP_4th.mid,True,S_944_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,327.93619791666663,train,S_944_ASAP_align_annot.csv,0.9770708531295187,0.9829592684954281
S_945,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/SCHU09.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/SCHU09_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_945_Kontakt_Giant_soft.wav,S_945_ASAP.mid,ASAP_4th.mid,True,S_945_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,277.6421875,train,S_945_ASAP_align_annot.csv,0.9602566756365142,0.96404821280133
S_946,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/Shybayeva07.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/Shybayeva07_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_946_Kontakt_Giant_hard.wav,S_946_ASAP.mid,ASAP_4th.mid,True,S_946_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,324.7109375,train,S_946_ASAP_align_annot.csv,0.9567876070118223,0.9754779717373233
S_947,Chopin,235,ASAP_Sonata_3_4th,ASAP,,{ASAP}/Chopin/Sonata_3/4th/mikahailoff01.mid,{ASAP}/Chopin/Sonata_3/4th/midi_score.mid,{ASAP}/Chopin/Sonata_3/4th/mikahailoff01_annotations.txt,{ASAP}/Chopin/Sonata_3/4th/midi_score_annotations.txt,subset_S/Chopin/235_ASAP_Sonata_3_4th,S_947_Kontakt_Gentleman_hard.wav,S_947_ASAP.mid,ASAP_4th.mid,True,S_947_ASAP_annotation.tsv,ASAP_4th_annotation.tsv,282.4838541666667,train,S_947_ASAP_align_annot.csv,0.9624559220078822,0.9642560266001663
S_948,Debussy,254,ASAP_Images_Book_1_1_Reflets_dans_lEau,ASAP,,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/Kleisen11M.mid,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score.mid,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/Kleisen11M_annotations.txt,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score_annotations.txt,subset_S/Debussy/254_ASAP_Images_Book_1_1_Reflets_dans_lEau,S_948_Kontakt_Giant_hard.wav,S_948_ASAP.mid,ASAP_1_Reflets_dans_lEau.mid,True,S_948_ASAP_annotation.tsv,ASAP_1_Reflets_dans_lEau_annotation.tsv,286.96484375,validation,S_948_ASAP_align_annot.csv,0.9400693412580485,0.9405351833498513
S_949,Debussy,254,ASAP_Images_Book_1_1_Reflets_dans_lEau,ASAP,,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/ParkJH13M.mid,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score.mid,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/ParkJH13M_annotations.txt,{ASAP}/Debussy/Images_Book_1/1_Reflets_dans_lEau/midi_score_annotations.txt,subset_S/Debussy/254_ASAP_Images_Book_1_1_Reflets_dans_lEau,S_949_Kontakt_Grandeur_soft.wav,S_949_ASAP.mid,ASAP_1_Reflets_dans_lEau.mid,True,S_949_ASAP_annotation.tsv,ASAP_1_Reflets_dans_lEau_annotation.tsv,300.45182291666663,validation,S_949_ASAP_align_annot.csv,0.9637357178340785,0.9613478691774033
S_950,Debussy,255,ASAP_Pour_le_Piano_1,ASAP,,{ASAP}/Debussy/Pour_le_Piano/1/MunA12M.mid,{ASAP}/Debussy/Pour_le_Piano/1/midi_score.mid,{ASAP}/Debussy/Pour_le_Piano/1/MunA12M_annotations.txt,{ASAP}/Debussy/Pour_le_Piano/1/midi_score_annotations.txt,subset_S/Debussy/255_ASAP_Pour_le_Piano_1,S_950_Kontakt_Maverick_soft.wav,S_950_ASAP.mid,ASAP_1.mid,True,S_950_ASAP_annotation.tsv,ASAP_1_annotation.tsv,225.49479166666663,test,S_950_ASAP_align_annot.csv,0.9278801123946301,0.920123839009288
S_951,Glinka,266,ASAP_The_Lark,ASAP,,{ASAP}/Glinka/The_Lark/Denisova10M.mid,{ASAP}/Glinka/The_Lark/midi_score.mid,{ASAP}/Glinka/The_Lark/Denisova10M_annotations.txt,{ASAP}/Glinka/The_Lark/midi_score_annotations.txt,subset_S/Glinka/266_ASAP_The_Lark,S_951_Kontakt_Giant_soft.wav,S_951_ASAP.mid,ASAP_The_Lark.mid,True,S_951_ASAP_annotation.tsv,ASAP_The_Lark_annotation.tsv,329.20703125,train,S_951_ASAP_align_annot.csv,0.8184549356223176,0.9115678776290631
S_952,Glinka,266,ASAP_The_Lark,ASAP,,{ASAP}/Glinka/The_Lark/Kleisen07M.mid,{ASAP}/Glinka/The_Lark/midi_score.mid,{ASAP}/Glinka/The_Lark/Kleisen07M_annotations.txt,{ASAP}/Glinka/The_Lark/midi_score_annotations.txt,subset_S/Glinka/266_ASAP_The_Lark,S_952_Kontakt_Gentleman_soft.wav,S_952_ASAP.mid,ASAP_The_Lark.mid,True,S_952_ASAP_annotation.tsv,ASAP_The_Lark_annotation.tsv,294.3046875,train,S_952_ASAP_align_annot.csv,0.8559130040779338,0.902963671128107
S_953,Haydn,288,ASAP_Keyboard_Sonatas_31-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Masycheva01.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Masycheva01_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score_annotations.txt,subset_S/Haydn/288_ASAP_Keyboard_Sonatas_31-1,S_953_Kontakt_Giant_hard.wav,S_953_ASAP.mid,ASAP_31-1.mid,True,S_953_ASAP_annotation.tsv,ASAP_31-1_annotation.tsv,184.118405625,train,S_953_ASAP_align_annot.csv,0.9541795665634675,0.9777918781725888
S_954,Haydn,288,ASAP_Keyboard_Sonatas_31-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/31-1/SCHU02.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/SCHU02_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score_annotations.txt,subset_S/Haydn/288_ASAP_Keyboard_Sonatas_31-1,S_954_Kontakt_Giant_soft.wav,S_954_ASAP.mid,ASAP_31-1.mid,True,S_954_ASAP_annotation.tsv,ASAP_31-1_annotation.tsv,166.936798875,train,S_954_ASAP_align_annot.csv,0.9352251696483652,0.9619289340101523
S_955,Haydn,288,ASAP_Keyboard_Sonatas_31-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Song05M.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Song05M_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score_annotations.txt,subset_S/Haydn/288_ASAP_Keyboard_Sonatas_31-1,S_955_Kontakt_Gentleman_hard.wav,S_955_ASAP.mid,ASAP_31-1.mid,True,S_955_ASAP_annotation.tsv,ASAP_31-1_annotation.tsv,190.0716145833333,train,S_955_ASAP_align_annot.csv,0.9564947172156619,0.9765228426395939
S_956,Haydn,288,ASAP_Keyboard_Sonatas_31-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Zagalskaia02.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/31-1/Zagalskaia02_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/31-1/midi_score_annotations.txt,subset_S/Haydn/288_ASAP_Keyboard_Sonatas_31-1,S_956_Kontakt_Giant_hard.wav,S_956_ASAP.mid,ASAP_31-1.mid,True,S_956_ASAP_annotation.tsv,ASAP_31-1_annotation.tsv,197.66685445,train,S_956_ASAP_align_annot.csv,0.9448233106013639,0.9670050761421319
S_957,Haydn,289,ASAP_Keyboard_Sonatas_32-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/32-1/Pavlovic02.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1/Pavlovic02_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/32-1/midi_score_annotations.txt,subset_S/Haydn/289_ASAP_Keyboard_Sonatas_32-1,S_957_Kontakt_Gentleman_hard.wav,S_957_ASAP.mid,ASAP_32-1.mid,True,S_957_ASAP_annotation.tsv,ASAP_32-1_annotation.tsv,263.12340140625,train,S_957_ASAP_align_annot.csv,0.9643705463182898,0.9616295594504974
S_958,Haydn,289,ASAP_Keyboard_Sonatas_32-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/32-1/SUDBIN01.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1/SUDBIN01_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/32-1/midi_score_annotations.txt,subset_S/Haydn/289_ASAP_Keyboard_Sonatas_32-1,S_958_Kontakt_Giant_soft.wav,S_958_ASAP.mid,ASAP_32-1.mid,True,S_958_ASAP_annotation.tsv,ASAP_32-1_annotation.tsv,297.4585242041666,train,S_958_ASAP_align_annot.csv,0.9506810709253171,0.9587873045949786
S_959,Haydn,289,ASAP_Keyboard_Sonatas_32-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/Goldberg01.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/Goldberg01_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score_annotations.txt,subset_S/Haydn/289_ASAP_Keyboard_Sonatas_32-1,S_959_Kontakt_Giant_soft.wav,S_959_ASAP.mid,ASAP_32-1_no_repeat.mid,True,S_959_ASAP_annotation.tsv,ASAP_32-1_no_repeat_annotation.tsv,194.5484165625,train,S_959_ASAP_align_annot.csv,0.9372958850424559,0.9585838343353373
S_960,Haydn,289,ASAP_Keyboard_Sonatas_32-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/Guzman01.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/Guzman01_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score_annotations.txt,subset_S/Haydn/289_ASAP_Keyboard_Sonatas_32-1,S_960_Kontakt_Giant_soft.wav,S_960_ASAP.mid,ASAP_32-1_no_repeat.mid,True,S_960_ASAP_annotation.tsv,ASAP_32-1_no_repeat_annotation.tsv,200.13868875,train,S_960_ASAP_align_annot.csv,0.958,0.9599198396793587
S_961,Haydn,289,ASAP_Keyboard_Sonatas_32-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/MCVEY01.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/MCVEY01_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/32-1_no_repeat/midi_score_annotations.txt,subset_S/Haydn/289_ASAP_Keyboard_Sonatas_32-1,S_961_Kontakt_Giant_soft.wav,S_961_ASAP.mid,ASAP_32-1_no_repeat.mid,True,S_961_ASAP_annotation.tsv,ASAP_32-1_no_repeat_annotation.tsv,193.733780625,train,S_961_ASAP_align_annot.csv,0.9627411842980705,0.9665998663994656
S_962,Haydn,296,ASAP_Keyboard_Sonatas_39-1,ASAP,,{ASAP}/Haydn/Keyboard_Sonatas/39-1/Yarden02.mid,{ASAP}/Haydn/Keyboard_Sonatas/39-1/midi_score.mid,{ASAP}/Haydn/Keyboard_Sonatas/39-1/Yarden02_annotations.txt,{ASAP}/Haydn/Keyboard_Sonatas/39-1/midi_score_annotations.txt,subset_S/Haydn/296_ASAP_Keyboard_Sonatas_39-1,S_962_Kontakt_Grandeur_soft.wav,S_962_ASAP.mid,ASAP_39-1.mid,True,S_962_ASAP_annotation.tsv,ASAP_39-1_annotation.tsv,194.0783315625,train,S_962_ASAP_align_annot.csv,0.9253804614629357,0.975168132436627
