performance_id,piece_id,composer,title,source,performance_audio,performance_MIDI,MIDI_score,split
S_980,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_980_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/GalantM02M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_981,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_981_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Georgieva01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_982,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_982_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Gorucan01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_983,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_983_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/HSU01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_984,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_984_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/HUAN_J01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_985,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_985_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/HamSY02M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_986,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_986_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Huang01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_987,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_987_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Huang05M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_988,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_988_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/JeonH03M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_989,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_989_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/KARYAG06M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_990,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_990_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Kim01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_991,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_991_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Shi07M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_992,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_992_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Tak01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_993,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_993_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Toscano03.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_994,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_994_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/Verbaite01.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_995,308,Haydn,ASAP_Keyboard_Sonatas_50-1,ASAP,subset_S\Haydn\308_ASAP_Keyboard_Sonatas_50-1\S_995_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/YoungS02M.mid,{ASAP}\Haydn/Keyboard_Sonatas/50-1_no_repeat/midi_score.mid,training
S_996,309,Haydn,ASAP_Keyboard_Sonatas_6-1,ASAP,subset_S\Haydn\309_ASAP_Keyboard_Sonatas_6-1\S_996_performance.wav,{ASAP}\Haydn/Keyboard_Sonatas/6-1/ChenC01.mid,{ASAP}\Haydn/Keyboard_Sonatas/6-1/midi_score.mid,training
S_997,322,Liszt,ASAP_Annees_de_pelerinage_2_1_Gondoliera,ASAP,subset_S\Liszt\322_ASAP_Annees_de_pelerinage_2_1_Gondoliera\S_997_performance.wav,{ASAP}\Liszt/Annees_de_pelerinage_2/1_Gondoliera/LeungM08M.mid,{ASAP}\Liszt/Annees_de_pelerinage_2/1_Gondoliera/midi_score.mid,training
S_998,322,Liszt,ASAP_Annees_de_pelerinage_2_1_Gondoliera,ASAP,subset_S\Liszt\322_ASAP_Annees_de_pelerinage_2_1_Gondoliera\S_998_performance.wav,{ASAP}\Liszt/Annees_de_pelerinage_2/1_Gondoliera/LeungM12M.mid,{ASAP}\Liszt/Annees_de_pelerinage_2/1_Gondoliera/midi_score.mid,training
S_999,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_999_performance.wav,{ASAP}\Liszt/Ballade_2/Broberg03.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1000,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_1000_performance.wav,{ASAP}\Liszt/Ballade_2/GarritsonL04M.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1001,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_1001_performance.wav,{ASAP}\Liszt/Ballade_2/Jin07M.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1002,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_1002_performance.wav,{ASAP}\Liszt/Ballade_2/KIM_J04.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1003,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_1003_performance.wav,{ASAP}\Liszt/Ballade_2/Min06M.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1004,323,Liszt,ASAP_Ballade_2,ASAP,subset_S\Liszt\323_ASAP_Ballade_2\S_1004_performance.wav,{ASAP}\Liszt/Ballade_2/Sham05.mid,{ASAP}\Liszt/Ballade_2/midi_score.mid,training
S_1005,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1005_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/FEINER03.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1006,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1006_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/Kleisen03.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1007,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1007_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/Kleisen06M.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1008,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1008_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/Lai02.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1009,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1009_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/Woo02.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1010,324,Liszt,ASAP_Concert_Etude_S145_1,ASAP,subset_S\Liszt\324_ASAP_Concert_Etude_S145_1\S_1010_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/1/Woo06M.mid,{ASAP}\Liszt/Concert_Etude_S145/1/midi_score.mid,training
S_1011,325,Liszt,ASAP_Concert_Etude_S145_2,ASAP,subset_S\Liszt\325_ASAP_Concert_Etude_S145_2\S_1011_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/2/Lo02.mid,{ASAP}\Liszt/Concert_Etude_S145/2/midi_score.mid,training
S_1012,325,Liszt,ASAP_Concert_Etude_S145_2,ASAP,subset_S\Liszt\325_ASAP_Concert_Etude_S145_2\S_1012_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/2/Lu03M.mid,{ASAP}\Liszt/Concert_Etude_S145/2/midi_score.mid,training
S_1013,325,Liszt,ASAP_Concert_Etude_S145_2,ASAP,subset_S\Liszt\325_ASAP_Concert_Etude_S145_2\S_1013_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/2/Tario06M.mid,{ASAP}\Liszt/Concert_Etude_S145/2/midi_score.mid,training
S_1014,325,Liszt,ASAP_Concert_Etude_S145_2,ASAP,subset_S\Liszt\325_ASAP_Concert_Etude_S145_2\S_1014_performance.wav,{ASAP}\Liszt/Concert_Etude_S145/2/ZhangX03.mid,{ASAP}\Liszt/Concert_Etude_S145/2/midi_score.mid,training
S_1015,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1015_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Albright04.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1016,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1016_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Ali03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1017,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1017_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Bogdanovitch02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1018,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1018_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/BuiJL03M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1019,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1019_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/FALIKS02_2004.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1020,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1020_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Faliks02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1021,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1021_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Faliks03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1022,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1022_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Gasanov02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1023,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1023_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/HUAN_J03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1024,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1024_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Hao03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1025,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1025_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/KanM06.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1026,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1026_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Kolessova07.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1027,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1027_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LeungR04M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1028,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1028_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1029,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1029_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Levitsky06M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1030,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1030_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1031,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1031_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Lin07M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1032,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1032_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuC05M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1033,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1033_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/LiuY03M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1034,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1034_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/MunA08M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1035,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1035_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/SEBAST02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1036,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1036_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Seredenko02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1037,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1037_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Sychev03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1038,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1038_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/TET03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1039,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1039_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/VuV06M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1040,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1040_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yang05M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1041,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1041_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/Yoon02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1042,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1042_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH02.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1043,328,Liszt,ASAP_Gran_Etudes_de_Paganini_2_La_campanella,ASAP,subset_S\Liszt\328_ASAP_Gran_Etudes_de_Paganini_2_La_campanella\S_1043_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/ZhangH07M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/2_La_campanella/midi_score.mid,training
S_1044,331,Liszt,ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations,ASAP,subset_S\Liszt\331_ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations\S_1044_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/KanM09M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,testing
S_1045,331,Liszt,ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations,ASAP,subset_S\Liszt\331_ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations\S_1045_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/Krasnitsky03.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,testing
S_1046,331,Liszt,ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations,ASAP,subset_S\Liszt\331_ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations\S_1046_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA01.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,testing
S_1047,331,Liszt,ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations,ASAP,subset_S\Liszt\331_ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations\S_1047_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/WangA07M.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations/midi_score.mid,testing
S_1048,331,Liszt,ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations,ASAP,subset_S\Liszt\331_ASAP_Gran_Etudes_de_Paganini_6_Theme_and_Variations\S_1048_performance.wav,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/Yu04.mid,{ASAP}\Liszt/Gran_Etudes_de_Paganini/6_Theme_and_Variations_repeat/midi_score.mid,testing
S_1049,336,Liszt,ASAP_Hungarian_Rhapsodies_6,ASAP,subset_S\Liszt\336_ASAP_Hungarian_Rhapsodies_6\S_1049_performance.wav,{ASAP}\Liszt/Hungarian_Rhapsodies/6/KaiRuiR04.mid,{ASAP}\Liszt/Hungarian_Rhapsodies/6/midi_score.mid,training
S_1050,336,Liszt,ASAP_Hungarian_Rhapsodies_6,ASAP,subset_S\Liszt\336_ASAP_Hungarian_Rhapsodies_6\S_1050_performance.wav,{ASAP}\Liszt/Hungarian_Rhapsodies/6/LiA09M.mid,{ASAP}\Liszt/Hungarian_Rhapsodies/6/midi_score.mid,training
S_1051,336,Liszt,ASAP_Hungarian_Rhapsodies_6,ASAP,subset_S\Liszt\336_ASAP_Hungarian_Rhapsodies_6\S_1051_performance.wav,{ASAP}\Liszt/Hungarian_Rhapsodies/6/Ye04.mid,{ASAP}\Liszt/Hungarian_Rhapsodies/6/midi_score.mid,training
S_1052,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1052_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/Avdeeva03.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1053,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1053_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/Avdeeva07M.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1054,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1054_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/ChenGuang24M.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1055,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1055_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/ChernovA04M.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1056,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1056_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/DANILO03.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1057,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1057_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/DANILO06.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1058,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1058_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/Duepree10.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1059,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1059_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/Giltburg03.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1060,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1060_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/HSU04.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1061,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1061_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/JIA03.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
S_1062,338,Liszt,ASAP_Mephisto_Waltz,ASAP,subset_S\Liszt\338_ASAP_Mephisto_Waltz\S_1062_performance.wav,{ASAP}\Liszt/Mephisto_Waltz/JIA08.mid,{ASAP}\Liszt/Mephisto_Waltz/midi_score.mid,training
